CREC-2017-11-01-pt1-PgH8356-3-27|Mr. BISHOP of Utah|B001250|CREC-2017-11-01-pt1-PgH8356-3|"  Mr. BISHOP of Utah. Mr. Speaker, I appreciate the gentleman from 
Arizona presenting this issue about Secure Rural Schools. I am an old 
school teacher. I understand how significant and important it is.
  The issue, though, for Secure Rural Schools is not the 
reauthorization, it is finding a funding stream to keep it going. 
Unfortunately, this amendment doesn't solve the problem. It is not 
reauthorization, it is the funding, and this provides no funding 
whatsoever. It doesn't do what we need to do. It simply is another 
delay tactic.
  And let's face it, we are dealing with more significant issues in 
this Nation, like who is going to win game seven tonight. That is 
important stuff. That is what we should be talking about. And if you 
don't pass this forest resiliency act today, there won't be enough 
trees to make bats for next year's season.
  Please vote ``no'' on this amendment, vote ``yes'' on the underlying 
bill, and let's go home.
  Mr. Speaker, I yield back the balance of my time."|27
CREC-2017-11-01-pt1-PgH8356-3-28|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. Without objection, the previous question is 
ordered on the motion to recommit."|28
CREC-2017-11-01-pt1-PgH8356-3-29|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|  The SPEAKER pro tempore. The question is on the motion to recommit.|29
CREC-2017-11-01-pt1-PgH8356-3-30|Mr. O'HALLERAN|O000171|CREC-2017-11-01-pt1-PgH8356-3|  Mr. O'HALLERAN. Mr. Speaker, I demand a recorded vote.|30
CREC-2017-11-01-pt1-PgH8356-3-31|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. Pursuant to clause 8 and clause 9 of rule 
XX, this 5-minute vote on the motion to recommit will be followed by 5-
minute votes on passage of the bill, if ordered, and suspending the 
rules and passing H.R. 3903."|31
CREC-2017-11-01-pt1-PgH8356-3-32|The SPEAKER pro tempore (during the vote)||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore (during the vote). There are 2 minutes 
remaining.


  So the motion to recommit was rejected.
  The result of the vote was announced as above recorded."|32
CREC-2017-11-01-pt1-PgH8356-3-33|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|  The SPEAKER pro tempore. The question is on the passage of the bill.|33
CREC-2017-11-01-pt1-PgH8356-3-34|Mr. GRIJALVA|G000551|CREC-2017-11-01-pt1-PgH8356-3|  Mr. GRIJALVA. Mr. Speaker, I demand a recorded vote.|34
CREC-2017-11-01-pt1-PgH8356-3-35|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|  The SPEAKER pro tempore. This is a 5-minute vote.|35
CREC-2017-11-01-pt1-PgH8356-3-36|The SPEAKER pro tempore (during the vote)||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore (during the vote). There are 2 minutes 
remaining.


  So the bill was passed.
  The result of the vote was announced as above recorded.
  A motion to reconsider was laid on the table.
  Stated for:"|36
CREC-2017-11-01-pt1-PgH8356-3-37|Mr. FASO|F000464|CREC-2017-11-01-pt1-PgH8356-3|"  Mr. FASO. Mr. Speaker, I was unavoidably detained. Had I been 
present, I would have voted ``yea'' on rollcall No. 598.

"|37
CREC-2017-11-01-pt1-PgH8356-3-38|Mr. SCALISE|S001176|CREC-2017-11-01-pt1-PgH8356-3|"  Mr. SCALISE. Mr. Speaker, I was unavoidably detained. Had I been 
present, I would have voted ``nay'' on rollcall No. 594, ``nay'' on 
rollcall No. 595, ``yea'' on rollcall No. 596, ``nay'' on rollcall No. 
597, and ``yea'' on rollcall No. 598.
"|38
CREC-2017-11-01-pt1-PgE1475-5-0|Mr. GARAMENDI|G000559|CREC-2017-11-01-pt1-PgE1475-5|"  Mr. GARAMENDI. Mr. Speaker, I rise today to recognize Barbara 
Beckworth, a community activist in Dixon, California, and small 
business owner with a heart of service and a strong desire to help 
others. She has been involved in nearly every organization and club in 
the Dixon area and has served in many leadership roles.
  Barbara's commitment and love for her community as a leader is 
reflected by her involvement in several committees and organizations. 
She was past Chair and Member of the Governmental Affairs Committee 
where she continues to moderate the candidate's forums, she sits on 
several scholarship committees for the students at Dixon High School, 
and she's also served as past president for the Dixon Chamber of 
Commerce and Dixon Downtown Business Association. Her desire to make 
Dixon a better place didn't stop there. She also is past president of 
Lambtown USA and is involved every year in the annual Dixon May Fair 
Parade.
  Barbara is a true civic leader. There are many words to describe 
Barbara: graceful, elegant, beautiful, but most of all she is simply 
the nicest person one would ever meet. She was honored with the Dixon 
Citizen of the Year in 1989 and is considered an icon in Dixon who is 
loved by all who know her. Barbara is also known for her beloved dress 
shop that was in Downtown Dixon for many years.
"|0
CREC-2017-11-01-pt1-PgE1481-0|Mr. YOUNG of Iowa|Y000066|CREC-2017-11-01-pt1-PgE1481|"  Mr. YOUNG of Iowa. Mr. Speaker, I rise today to recognize and 
congratulate Deidre DeJear on being named the Iowa Small Business 
Administration Minority Business Champion of the Year.
  Each year, during National Small Business Week, the Iowa Small 
Business Administration announces winners of the Iowa Small Business 
Week Awards. Deidre is the president of the business marketing company 
Caleo Enterprises. She's also a passionate advocate for low- to 
moderate-income individuals and families, helping to strengthen their 
financial opportunities and knowledge. She led the United Way of 
Central Iowa's Financial Capability project, where since 2012 over 
20,000 people have gained access to financial systems and improved 
their financial management skills. Deidre has created several programs 
to provide financial and business education in Central Iowa, among 
which three ``boot camps'' have seen 1,300 people come and learn about 
finances, business and non-profits.
  Mr. Speaker, strong communities are built upon people like Deidre, 
who go above and beyond their own self-interests and devote their time 
and energy to helping others. It is an honor to represent leaders like 
her in the United States Congress and it is with great pride that I 
recognize her today. I ask that all of my colleagues in the United 
States House of Representatives join me in congratulating Deidre on 
this outstanding recognition and in wishing her nothing but continued 
success.
"|0
CREC-2017-11-01-pt1-PgS6973-0|Mr. MERKLEY|M001176|CREC-2017-11-01-pt1-PgS6973|"  Mr. MERKLEY. Mr. President, I ask unanimous consent that my intern, 
Isamar Chavez, be granted privileges of the floor for the remainder of 
the day."|0
CREC-2017-11-01-pt1-PgS6973-1|The PRESIDING OFFICER||CREC-2017-11-01-pt1-PgS6973|"  The PRESIDING OFFICER. Without objection, it is so ordered.
"|1
CREC-2017-11-01-pt1-PgH8323-2-0|Mr. COOK|C001094|CREC-2017-11-01-pt1-PgH8323-2|"  Mr. COOK. Mr. Speaker, I move to suspend the rules and pass the bill 
(H.R. 1074) to repeal the Act entitled ``An Act to confer jurisdiction 
on the State of Iowa over offenses committed by or against Indians on 
the Sac and Fox Indian Reservation''."|0
CREC-2017-11-01-pt1-PgH8323-2-1|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8323-2|"  The SPEAKER pro tempore. Pursuant to the rule, the gentleman from 
California (Mr. Cook) and the gentlewoman from California (Mrs. Torres) 
each will control 20 minutes.
  The Chair recognizes the gentleman from California.


                             General Leave
"|1
CREC-2017-11-01-pt1-PgH8323-2-2|Mr. COOK|C001094|CREC-2017-11-01-pt1-PgH8323-2|"  Mr. COOK. Mr. Speaker, I ask unanimous consent that all Members may 
have 5 legislative days to revise and extend their remarks and include 
extraneous material on the bill under consideration."|2
CREC-2017-11-01-pt1-PgH8323-2-3|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8323-2|"  The SPEAKER pro tempore. Is there objection to the request of the 
gentleman from California?"|3
CREC-2017-11-01-pt1-PgH8323-2-4|Mr. COOK|C001094|CREC-2017-11-01-pt1-PgH8323-2|"  Mr. COOK. Mr. Speaker, I yield myself such time as I may consume.
  Mr. Speaker, I rise in support of H.R. 1074. This bill would rescind 
criminal jurisdiction from the State of Iowa over crimes committed by 
or against members of the Sac and Fox Tribe on their lands. In doing 
so, the Tribe or the Federal Government would exercise exclusive 
jurisdiction under the Major Crimes Act. This is the most common legal 
situation for most tribes in America today.
  In 1948, Congress granted jurisdiction over all crimes committed by 
or against Indians on the Sac and Fox Reservation to the State of Iowa. 
In 1949, there was no mechanism in the Federal Government concerning 
criminal jurisdiction on the Tribe's land, and up until that point, the 
Tribe had largely policed themselves.
  Today, the Federal Government has criminal statutory authority on 
Indian lands, the Tribe is again ready to police itself, and the State 
of Iowa has


agreed that its Federal grant of criminal jurisdiction can be repealed.
  Accordingly, under H.R. 1074, the Federal Government will have 
criminal jurisdiction over crimes, especially major crimes, by or 
against Indians on the Tribe's lands. The Tribe would have jurisdiction 
over Indian offenders for crimes over which it exercises jurisdiction, 
and the State of Iowa would retain exclusive jurisdiction over crimes 
where both offender and victim are non-Indians.
  I thank the sponsor of H.R. 1074, the gentleman from Iowa (Mr. Blum), 
for his work on this bill, and I urge adoption of the measure.
  Mr. Speaker, I reserve the balance of my time."|4
